followers,following,public_repos,public_gists,account_created_at,account_age_days,bio_length,hireable,site_admin,type,popularity_score,follower_following_ratio,influence_score,total_projects,project_density,repo_gist_ratio,experience_score,repos_per_year,has_bio,has_company,has_location,profile_completeness,engagement_index,productivity_proxy,influence_density
667,94,84,7,2011-09-24 09:47:08+00:00,5250,0,0,0,User,6.504288174,7.021052632,495.1,91,0.017330032,10.5,8.566173814,5.460373998,0,1,1,2,771,719.5586003,7.847058824
292,0,23,0,2018-06-11 02:52:16+00:00,2798,0,0,0,User,5.680172609,292,204.4,23,0.00821722,23,7.93701749,2.65412583,0,0,0,0,315,182.5514023,12.16666667
250,13,32,34,2011-09-04 06:26:26+00:00,5270,0,0,0,User,5.525452939,17.85714286,178.9,66,0.012521343,0.914285714,8.569975377,2.072759539,0,1,0,1,292,274.2392121,7.575757576
59,20,29,3,2011-12-27 20:28:24+00:00,5155,0,0,0,User,4.094344562,2.80952381,47.3,32,0.006206362,7.25,8.547916364,1.917572464,0,0,1,1,98,247.8895746,1.966666667
208,0,39,2,2012-12-13 03:19:48+00:00,4804,0,0,0,User,5.342334252,208,145.6,41,0.008532778,13,8.477412321,2.753917586,0,0,0,0,247,330.6190805,5.2
118,2,46,2,2010-11-20 20:15:20+00:00,5557,64,0,0,User,4.779123493,39.33333333,83.2,48,0.0086362,15.33333333,8.62299361,2.835190814,1,0,1,2,184,396.6577061,2.510638298
34,0,14,3,2018-06-11 20:58:48+00:00,2797,0,0,0,User,3.555348061,34,23.8,17,0.006075768,3.5,7.936660155,1.616065781,0,1,0,1,58,111.1132422,2.266666667
27,0,6,2,2018-06-09 00:02:04+00:00,2800,0,0,0,User,3.33220451,27,18.9,8,0.002856123,2,7.937731775,0.691943128,0,0,0,0,33,47.62639065,3.857142857
62,1,13,0,2013-01-24 22:52:16+00:00,4761,0,0,0,User,4.143134726,31,43.7,13,0.002729945,13,8.468423027,0.925673039,0,0,0,0,75,110.0894994,4.428571429
1785,55,43,2,2009-05-07 07:51:00+00:00,6120,71,0,0,User,7.487733761,31.875,1266,45,0.00735174,14.33333333,8.719480761,2.420200463,1,0,1,2,1848,374.9376727,40.56818182
120,44,600,2,2019-09-22 07:17:13+00:00,2330,15,0,0,User,4.795790546,2.666666667,97.2,602,0.258258258,200,7.754052639,81.26159555,1,0,1,2,740,4652.431583,0.199667221
50,45,53,3,2013-09-09 22:03:11+00:00,4533,0,0,0,User,3.931825633,1.086956522,48.5,56,0.012351125,13.25,8.419359831,3.949571254,0,0,0,0,103,446.226071,0.925925926
108,17,46,2,2020-10-04 15:31:59+00:00,1952,77,0,0,User,4.691347882,6,80.7,48,0.024577573,15.33333333,7.577121931,7.246439361,1,0,1,2,174,348.5476088,2.29787234
53,22,22,1,2018-10-05 06:51:20+00:00,2682,115,0,0,User,3.988984047,2.304347826,43.7,23,0.008572493,11,7.89469085,2.635379061,1,1,1,3,105,173.6831987,2.304347826
25,2,131,11,2014-05-31 16:27:14+00:00,4270,0,0,0,User,3.258096538,8.333333333,18.1,142,0.033247483,10.91666667,8.359603271,10.31607335,0,0,0,0,156,1095.108028,0.189393939
121,15,67,0,2012-03-30 23:52:27+00:00,5061,28,0,0,User,4.804021045,7.5625,89.2,67,0.013235875,67,8.529516941,4.507003317,1,1,1,3,218,571.4776351,1.779411765
32,0,27,0,2013-02-01 15:34:06+00:00,4754,0,0,0,User,3.496507561,32,22.4,27,0.005678233,27,8.466951975,1.925180699,0,1,0,1,69,228.6077033,1.142857143
256,4,204,60,2010-06-13 11:27:29+00:00,5718,159,0,0,User,5.549076085,51.2,180.4,264,0.046161916,3.344262295,8.651549244,12.24067072,1,1,1,3,490,1764.916046,1.248780488
52,3,69,16,2017-06-14 09:29:30+00:00,3160,0,0,0,User,3.970291914,13,37.3,85,0.026890225,4.058823529,8.058643712,7.144680851,0,0,1,1,131,556.0464161,0.742857143
12,0,2,0,2020-02-05 19:05:30+00:00,2193,0,0,0,User,2.564949357,12,8.4,2,0.000911577,2,7.693481641,0.285379203,0,0,0,0,14,15.38696328,4
156,0,14,0,2011-02-12 01:23:39+00:00,5474,0,0,0,User,5.056245805,156,109.2,14,0.002557078,14,8.607947555,0.875149854,0,0,0,0,170,120.5112658,10.4
1081,23,83,21,2011-04-22 06:11:05+00:00,5405,77,0,0,User,6.986566459,45.04166667,763.6,104,0.019237884,3.772727273,8.595264727,5.250433276,1,1,1,3,1194,713.4069723,12.86904762
1457,0,5,3,2012-04-20 03:19:26+00:00,5041,48,0,0,User,7.284820913,1457,1019.9,8,0.001586672,1.25,8.525558108,0.337587865,1,0,1,2,1482,42.62779054,242.8333333
65,3,42,0,2011-01-15 11:55:08+00:00,5502,0,0,0,User,4.189654742,16.25,46.4,42,0.007632201,42,8.613048677,2.61291972,0,0,0,0,107,361.7480444,1.511627907
13,7,47,0,2011-03-19 02:11:54+00:00,5439,0,0,0,User,2.63905733,1.625,11.2,47,0.008639706,47,8.60153434,2.955720193,0,0,0,0,60,404.272114,0.270833333
23,0,5,2,2014-06-26 21:22:04+00:00,4243,0,0,0,User,3.17805383,23,16.1,7,0.001649387,1.666666667,8.3532615,0.396050347,0,0,0,0,28,41.7663075,3.833333333
1,0,16,0,2020-09-24 11:01:34+00:00,1962,0,0,0,User,0.693147181,1,0.7,16,0.00815079,16,7.582229194,2.509669102,0,0,0,0,17,121.3156671,0.058823529
132,18,35,8,2012-01-28 00:22:02+00:00,5124,0,0,0,User,4.890349128,6.947368421,97.8,43,0.008390244,3.888888889,8.541885804,2.327382037,0,0,1,1,177,298.9660031,3.666666667
97,12,16,9,2012-04-08 12:57:00+00:00,5053,0,0,0,User,4.584967479,7.461538462,71.5,25,0.004946577,1.6,8.527935288,1.07788852,0,0,1,1,123,136.4469646,5.705882353
1,0,12,0,2011-07-28 08:05:19+00:00,5308,0,0,0,User,0.693147181,1,0.7,12,0.002260313,12,8.577158773,0.772078265,0,0,0,0,13,102.9259053,0.076923077
495,21,66,22,2013-06-25 12:40:48+00:00,4610,127,0,0,User,6.206575927,22.5,352.8,88,0.019084797,2.869565217,8.436200032,4.842211055,1,1,1,3,591,556.7892021,7.388059701
0,1,1,0,2014-07-03 04:00:56+00:00,4237,0,0,0,User,0,0,0.3,1,0.00023596,1,8.351846739,0.079313342,0,0,1,1,11,8.351846739,0
1,5,12,0,2014-01-19 10:11:07+00:00,4402,0,0,0,User,0.693147181,0.166666667,2.2,12,0.002725414,12,8.390041406,0.918816866,0,0,1,1,23,100.6804969,0.076923077
72,7,77,38,2012-01-04 22:27:53+00:00,5147,160,0,0,User,4.290459441,9,52.5,115,0.022338772,1.974358974,8.546363569,5.098875181,1,1,1,3,179,658.0699948,0.923076923
184,14,95,2,2010-07-10 09:39:27+00:00,5691,0,1,0,User,5.220355825,12.26666667,133,97,0.017041462,31.66666667,8.646816959,5.725726552,0,1,1,3,309,821.4476111,1.916666667
8,0,7,0,2012-07-28 02:31:30+00:00,4942,0,0,0,User,2.197224577,8,5.6,7,0.001416144,7,8.505727713,0.481439608,0,0,1,1,25,59.54009399,1
3,1,3,0,2011-05-16 14:50:20+00:00,5381,0,0,0,User,1.386294361,1.5,2.4,3,0.000557414,3,8.590815331,0.190567351,0,1,1,2,26,25.77244599,0.75
469,16,83,10,2011-11-18 07:45:23+00:00,5195,0,0,0,User,6.152732695,27.58823529,333.1,93,0.017898383,7.545454545,8.555644378,5.448741007,0,1,1,2,572,710.1184834,5.583333333
53,4,38,4,2012-06-26 17:12:55+00:00,4974,0,0,0,User,3.988984047,10.6,38.3,42,0.008442211,7.6,8.51218065,2.597864769,0,1,1,2,111,323.4628647,1.358974359
220,93,65,8,2012-09-16 21:26:53+00:00,4891,158,0,0,User,5.398162702,2.340425532,181.9,73,0.014922322,7.222222222,8.495356497,4.513888889,1,1,1,3,315,552.1981723,3.333333333
97,0,63,1,2009-05-11 21:30:55+00:00,6115,128,0,0,User,4.584967479,97,67.9,64,0.010464356,31.5,8.718663567,3.548611111,1,0,1,2,180,549.2758047,1.515625
20,0,1,0,2014-04-12 10:06:47+00:00,4319,0,0,0,User,3.044522438,20,14,1,0.000231481,1,8.371010681,0.077924851,0,0,0,0,21,8.371010681,10
629,382,205,14,2016-03-21 04:47:19+00:00,3610,0,0,0,User,6.445719819,1.64229765,554.9,219,0.06064802,13.66666667,8.191740021,18.82389937,0,0,0,0,834,1679.306704,3.053398058
291,68,36,1,2018-07-17 08:20:26+00:00,2762,9,0,0,User,5.676753802,4.217391304,224.1,37,0.013391241,18,7.924072325,4.202110649,1,1,1,3,357,285.2666037,7.864864865
58,82,24,0,2013-12-20 02:40:35+00:00,4432,0,0,0,User,4.077537444,0.698795181,65.2,24,0.005413941,24,8.396831835,1.826141338,0,1,1,2,102,201.523964,2.32
10,4,66,2,2013-08-19 15:05:09+00:00,4555,0,1,0,User,2.397895273,2,8.2,68,0.014925373,22,8.424200325,4.896341463,0,0,0,1,86,555.9972214,0.149253731
94,50,54,24,2011-09-27 16:14:54+00:00,5247,19,1,0,User,4.553876892,1.843137255,80.8,78,0.014862805,2.16,8.565602331,3.512116892,1,1,1,4,188,462.5425259,1.709090909
213,32,57,30,2009-12-16 17:22:39+00:00,5897,11,0,0,User,5.365976015,6.454545455,158.7,87,0.014750763,1.838709677,8.682368589,3.322420952,1,0,1,2,290,494.8950096,3.672413793
24,6,22,0,2017-11-20 19:30:57+00:00,3000,0,0,0,User,3.218875825,3.428571429,18.6,22,0.00733089,22,8.006700845,2.386329866,0,0,0,0,46,176.1474186,1.043478261
87,14,93,10,2016-02-14 02:39:00+00:00,3646,0,0,0,User,4.477336814,5.8,65.1,103,0.028242391,8.454545455,8.201660191,8.462976814,0,0,1,1,190,762.7543977,0.925531915
53,32,137,37,2012-03-04 22:55:16+00:00,5087,51,1,0,User,3.988984047,1.606060606,46.7,174,0.034198113,3.605263158,8.534640105,9.171863536,1,0,1,3,220,1169.245694,0.384057971
18,88,7,0,2018-09-03 17:59:14+00:00,2714,0,0,0,User,2.944438979,0.202247191,39,7,0.002578269,7,7.906547232,0.829814875,0,0,1,1,35,55.34583063,2.25
295,37,72,6,2013-06-11 19:29:58+00:00,4623,142,0,0,User,5.690359454,7.763157895,217.6,78,0.016868512,10.28571429,8.43901541,5.268644747,1,1,1,3,397,607.6091095,4.04109589
5,0,0,0,2019-01-30 11:21:51+00:00,2565,66,0,0,User,1.791759469,5,3.5,0,0,0,7.850103545,0,1,0,1,2,25,0,5
174,38,40,4,2012-01-26 06:05:42+00:00,5126,0,0,0,User,5.164785974,4.461538462,133.2,44,0.008582017,8,8.542275972,2.658896376,0,1,1,2,234,341.6910389,4.243902439
19,0,25,0,2014-05-20 12:23:13+00:00,4281,0,0,0,User,2.995732274,19,13.3,25,0.005838393,25,8.362175469,1.964055101,0,1,1,2,64,209.0543867,0.730769231
2,3,15,0,2011-12-11 13:09:20+00:00,5172,0,0,0,User,1.098612289,0.5,2.3,15,0.002899671,15,8.55120807,0.988802601,0,0,0,0,17,128.2681211,0.125
1405,22,48,0,2014-10-16 02:10:46+00:00,4132,20,0,0,User,7.248504072,61.08695652,990.1,48,0.01161384,48,8.326758815,3.89593062,1,1,1,3,1483,399.6844231,28.67346939
243,7,32,3,2016-01-15 06:34:54+00:00,3676,22,1,0,User,5.497168225,30.375,172.2,35,0.009518629,8,8.209852481,2.89037367,1,0,0,2,295,262.7152794,7.363636364
38,17,43,9,2015-05-14 22:33:54+00:00,3921,0,1,0,User,3.663561646,2.111111111,31.7,52,0.013258542,4.3,8.274357007,3.661922538,0,1,1,3,111,355.7973513,0.863636364
139,1,2,2,2015-10-01 02:17:15+00:00,3782,0,0,0,User,4.941642423,69.5,97.6,4,0.001057362,0.666666667,8.238272625,0.176030866,0,0,0,0,141,16.47654525,46.33333333
667,0,49,8,2011-09-10 16:30:11+00:00,5264,0,0,0,User,6.504288174,667,466.9,57,0.010826211,5.444444444,8.568836425,3.177296145,0,0,1,1,726,419.8729848,13.34
28,27,74,9,2018-06-08 10:15:07+00:00,2801,68,0,0,User,3.36729583,1,27.7,83,0.029621699,7.4,7.938088727,8.531269741,1,1,1,3,132,587.4185658,0.373333333
6,3,21,0,2022-02-27 05:23:26+00:00,1441,0,0,0,User,1.945910149,1.5,5.1,21,0.014563107,21,7.273786318,4.244186047,0,0,0,0,27,152.7495127,0.272727273
296,0,110,20,2011-06-11 11:04:32+00:00,5355,146,1,0,User,5.693732139,296,207.2,130,0.024271845,5.238095238,8.585972707,7.019230769,1,0,1,3,436,944.4569977,2.666666667
4,0,46,4,2018-04-28 16:46:00+00:00,2842,0,0,0,User,1.609437912,4,2.8,50,0.017587056,9.2,7.952615112,5.235422513,0,0,0,0,50,365.8202951,0.085106383
195,31,127,28,2013-05-17 12:12:41+00:00,4649,0,1,0,User,5.278114659,6.09375,145.8,155,0.033333333,4.379310345,8.444622499,9.245113682,0,0,0,1,332,1072.467057,1.5234375
107,100,70,12,2016-03-21 03:35:11+00:00,3610,39,0,0,User,4.682131227,1.059405941,104.9,82,0.022708391,5.384615385,8.191740021,6.427672956,1,0,1,2,197,573.4218015,1.507042254
40,79,73,2,2012-12-28 17:09:41+00:00,4789,77,0,0,User,3.713572067,0.5,51.7,75,0.01565762,24.33333333,8.47428569,5.169771052,1,1,1,3,143,618.6228554,0.540540541
6,6,86,7,2010-05-22 02:18:59+00:00,5740,0,0,0,User,1.945910149,0.857142857,6,93,0.016199268,10.75,8.65538869,5.141687142,0,0,1,1,102,744.3634274,0.068965517
58,62,63,0,2017-03-29 10:29:44+00:00,3237,0,1,0,User,4.077537444,0.920634921,59.2,63,0.019456455,63,8.082711134,6.383953359,0,0,0,1,131,509.2108015,0.90625
2155,1,97,5,2012-02-28 01:07:11+00:00,5093,0,0,0,User,7.676009932,1077.5,1508.8,102,0.020023557,16.16666667,8.535818656,6.486808355,0,1,1,2,2272,827.9744096,21.98979592
154,24,43,1,2014-03-31 11:34:08+00:00,4331,1,0,0,User,5.043425117,6.16,115,44,0.010156971,21.5,8.373784608,3.342206133,1,0,0,1,207,360.0727381,3.5
135,1,187,3,2011-05-13 14:30:01+00:00,5384,57,0,0,User,4.912654886,67.5,94.8,190,0.035283194,46.75,8.59137259,11.87249957,1,0,1,2,342,1606.586674,0.718085106
37,46,53,0,2014-04-11 16:22:41+00:00,4320,33,1,0,User,3.63758616,0.787234043,39.7,53,0.012265679,53,8.371242136,4.129135539,1,1,1,4,130,443.6758332,0.685185185
7,3,38,2,2012-01-25 00:34:39+00:00,5127,46,0,0,User,2.079441542,1.75,5.8,40,0.007800312,12.66666667,8.542470999,2.525491624,1,0,0,1,55,324.6138979,0.179487179
3083,22,142,0,2011-10-16 12:24:45+00:00,5228,0,0,0,User,8.033982735,134.0434783,2164.7,142,0.027156244,142,8.561975334,9.266940819,0,0,1,1,3235,1215.800497,21.55944056
17,19,16,0,2013-05-14 18:32:22+00:00,4651,0,0,0,User,2.890371758,0.85,17.6,16,0.003439381,16,8.445052514,1.164274322,0,0,0,0,33,135.1208402,1
619,6,74,23,2011-08-04 20:41:53+00:00,5300,108,0,0,User,6.429719478,88.42857143,435.1,97,0.018298434,3.083333333,8.575650761,4.767872904,1,0,1,2,713,634.5981563,8.253333333
9,8,41,1,2016-03-09 01:06:54+00:00,3622,37,0,0,User,2.302585093,1,8.7,42,0.011592603,20.5,8.195057691,3.753448708,1,1,1,3,80,335.9973653,0.214285714
64,185,34,2,2011-02-04 18:41:14+00:00,5481,0,0,0,User,4.17438727,0.344086022,100.3,36,0.006566946,11.33333333,8.609225277,2.122819022,0,0,1,1,108,292.7136594,1.828571429
23,0,16,0,2018-01-15 10:26:59+00:00,2945,132,1,0,User,3.17805383,23,16.1,16,0.005431093,16,7.988203597,1.764350453,1,1,1,4,79,127.8112576,1.352941176
405,345,278,23,2012-01-16 14:38:29+00:00,5136,44,1,0,User,6.00635316,1.170520231,387,301,0.05859451,11.58333333,8.54422453,18.44573714,1,0,1,3,713,2375.294419,1.451612903
250,78,23,0,2011-11-26 11:33:41+00:00,5187,23,0,0,User,5.525452939,3.164556962,198.4,23,0.004433308,23,8.554103545,1.512067723,1,0,0,1,283,196.7443815,10.41666667
29,0,24,0,2021-03-14 15:27:37+00:00,1791,78,0,0,User,3.401197382,29,20.3,24,0.013392857,24,7.491087594,4.063079777,1,0,0,1,63,179.7861022,1.16
19,22,27,1,2020-12-30 01:11:00+00:00,1865,86,0,0,User,2.995732274,0.826086957,19.9,28,0.015005359,13.5,7.531552381,4.419282511,1,1,1,3,76,203.3519143,0.678571429
5,0,9,0,2022-12-21 04:56:46+00:00,1144,0,0,0,User,1.791759469,5,3.5,9,0.007860262,9,7.043159916,2.17693837,0,0,0,0,14,63.38843924,0.5
0,0,213,3,2020-11-09 15:49:07+00:00,1916,102,1,0,User,0,0,0,216,0.112676056,53.25,7.558516743,34.0837352,1,0,0,2,233,1609.964066,0
42,143,36,0,2021-03-29 10:40:47+00:00,1776,0,0,0,User,3.761200116,0.291666667,72.3,36,0.020258863,36,7.482681828,6.13731901,0,0,0,0,78,269.3765458,1.135135135
48,0,100,45,2008-07-01 20:37:26+00:00,6429,57,0,0,User,3.891820298,48,33.6,145,0.022550544,2.173913043,8.768729817,5.372387401,1,0,1,2,168,876.8729817,0.475247525
8,0,83,0,2011-01-07 23:20:17+00:00,5509,0,0,0,User,2.197224577,8,5.6,83,0.015063521,83,8.614319902,5.157473613,0,0,0,0,91,714.9885519,0.095238095
168,0,32,14,2011-05-12 19:07:28+00:00,5384,47,0,0,User,5.129898715,168,117.6,46,0.008542247,2.133333333,8.59137259,2.03165768,1,0,1,2,220,274.9239229,5.090909091
33,48,10,0,2015-08-10 17:58:42+00:00,3834,0,0,0,User,3.526360525,0.673469388,37.5,10,0.002607562,10,8.251924714,0.869254584,0,0,0,0,43,82.51924714,3
45,64,49,5,2015-02-13 10:06:54+00:00,4012,44,0,0,User,3.828641396,0.692307692,50.7,54,0.013456267,8.166666667,8.29729437,4.086132054,1,0,0,1,104,406.5674241,0.9
201,660,130,18,2014-02-25 13:20:54+00:00,4365,0,0,0,User,5.308267697,0.30408472,338.7,148,0.033898305,6.842105263,8.381602537,10.03171247,0,0,1,1,341,1089.60833,1.534351145
31,4,40,3,2014-11-01 16:16:29+00:00,4116,14,0,0,User,3.465735903,6.2,22.9,43,0.010444498,10,8.322880022,3.258201294,1,0,0,1,81,332.9152009,0.756097561
3,0,9,0,2019-12-29 05:32:51+00:00,2232,0,0,0,User,1.386294361,3,2.1,9,0.004030452,9,7.711101252,1.264921063,0,0,1,1,22,69.39991127,0.3
47,102,15,0,2016-06-16 10:00:28+00:00,3523,0,0,0,User,3.871201011,0.45631068,63.5,15,0.004256527,15,8.167351987,1.408179012,0,0,0,0,62,122.5102798,2.9375
11,0,50,1,2012-04-25 09:01:34+00:00,5036,44,0,0,User,2.48490665,11,7.7,51,0.010125074,25,8.524565946,3.379003888,1,1,0,2,81,426.2282973,0.215686275
8,32,93,0,2016-11-22 06:15:27+00:00,3364,70,0,0,User,2.197224577,0.242424242,15.2,93,0.027637444,93,8.121183242,9.102976669,1,0,1,2,121,755.2700415,0.085106383
15,215,10,1,2015-10-20 17:38:10+00:00,3763,0,1,0,User,2.772588722,0.069444444,75,11,0.002922423,5,8.233237501,0.884205426,0,0,1,2,45,82.33237501,1.363636364
17,3,3,0,2014-06-26 20:31:06+00:00,4243,0,0,0,User,2.890371758,4.25,12.8,3,0.00070688,3,8.3532615,0.237630208,0,0,1,1,30,25.0597845,4.25
0,0,5,0,2014-10-15 09:24:03+00:00,4133,9,0,0,User,0,0,0,5,0.001209482,5,8.32700074,0.405735883,1,0,0,1,15,41.6350037,0
796,96,332,122,2009-04-22 19:45:30+00:00,6134,0,0,0,User,6.680854679,8.206185567,586,454,0.07400163,2.699186992,8.721765357,18.64594553,0,0,1,1,1138,2895.626099,2.39039039
164,50,60,1,2017-05-10 01:33:35+00:00,3195,0,0,0,User,5.105945474,3.215686275,129.8,61,0.019086358,30,8.069655307,6.151685393,0,1,0,1,234,484.1793184,2.68852459
0,0,1,0,2019-12-21 00:13:04+00:00,2240,0,0,0,User,0,0,0,1,0.000446229,1,7.714677474,0.140115163,0,1,0,1,11,7.714677474,0
171,25,159,91,2010-07-23 14:12:39+00:00,5678,0,0,0,User,5.147494477,6.576923077,127.2,250,0.044021835,1.72826087,8.64453044,9.603673672,0,0,1,1,340,1374.48034,1.06875
332,9,144,47,2009-03-14 02:52:52+00:00,6174,13,1,0,User,5.80814249,33.2,235.1,191,0.030931174,3,8.728264161,8.037926288,1,1,1,4,516,1256.870039,2.289655172
188,37,174,1,2013-11-24 19:26:57+00:00,4457,60,0,0,User,5.241747015,4.947368421,142.7,175,0.039255271,87,8.402455514,13.17088345,1,1,1,3,392,1462.027259,1.074285714
284,141,120,22,2009-09-29 17:49:37+00:00,5975,94,1,0,User,5.65248918,2,241.1,142,0.023761714,5.217391304,8.695506727,6.90851735,1,1,1,4,444,1043.460807,2.347107438
41,18,162,21,2013-05-22 04:38:19+00:00,4644,0,0,0,User,3.737669618,2.157894737,34.1,183,0.039397201,7.363636364,8.443546651,11.80475145,0,0,1,1,213,1367.854558,0.251533742
228,17,317,32,2010-01-17 04:30:51+00:00,5865,0,1,0,User,5.433722004,12.66666667,164.7,349,0.059495397,9.606060606,8.67692825,18.57223114,0,0,1,2,565,2750.586255,0.716981132
88,11,28,86,2008-03-06 19:12:52+00:00,6546,103,0,0,User,4.48863637,7.333333333,64.9,114,0.017412555,0.32183908,8.786762208,1.47880191,1,1,1,3,146,246.0293418,3.034482759
171,1,12,22,2012-04-14 15:38:56+00:00,5047,21,0,0,User,5.147494477,85.5,120,34,0.006735341,0.52173913,8.526747404,0.809312639,1,1,0,2,203,102.3209689,13.15384615
25,34,58,9,2014-01-22 11:07:00+00:00,4399,52,0,0,User,3.258096538,0.714285714,27.7,67,0.015227273,5.8,8.38935982,4.443744752,1,0,0,1,93,486.5828696,0.423728814
70,153,113,8,2015-03-18 04:27:33+00:00,3979,32,0,0,User,4.262679877,0.454545455,94.9,121,0.03040201,12.55555556,8.289037098,9.494705341,1,0,1,2,203,936.6611921,0.614035088
60,1,82,3,2010-07-19 20:48:53+00:00,5681,14,0,0,User,4.110873864,30,42.3,85,0.014959521,20.5,8.645058562,4.950380417,1,1,1,3,172,708.8948021,0.722891566
3,2,6,0,2023-04-03 23:52:32+00:00,1040,43,0,0,User,1.386294361,1,2.7,6,0.005763689,6,6.947937069,1.558718861,1,0,0,1,19,41.68762241,0.428571429
3,1,9,0,2018-09-09 00:16:27+00:00,2708,28,0,0,User,1.386294361,1.5,2.4,9,0.003322259,9,7.904334842,1.06898796,1,0,0,1,22,71.13901358,0.3
1109,49,104,0,2013-07-11 00:14:14+00:00,4594,40,1,0,User,7.012115294,22.18,791,104,0.022633297,104,8.432724035,7.654769107,1,1,1,4,1253,877.0032996,10.56190476
10,1,2,1,2014-01-05 16:20:22+00:00,4416,0,0,0,User,2.397895273,5,7.3,3,0.000679194,1,8.393216012,0.152687722,0,0,0,0,12,16.78643202,3.333333333
21,8,23,13,2017-03-17 20:46:16+00:00,3248,0,0,0,User,3.091042453,2.333333333,17.1,36,0.011080332,1.642857143,8.086102536,2.323553833,0,0,1,1,54,185.9803583,0.875
5,2,4,0,2016-05-05 07:58:10+00:00,3565,0,0,0,User,1.791759469,1.666666667,4.1,4,0.001121705,4,8.179199798,0.371501272,0,0,0,0,9,32.71679919,1
169,81,363,38,2011-04-13 18:01:12+00:00,5414,26,0,0,User,5.135798437,2.06097561,142.6,401,0.074053555,9.307692308,8.596928159,22.92697699,1,1,1,3,562,3120.684922,0.464285714
12,3,25,0,2013-12-12 16:26:20+00:00,4440,0,0,0,User,2.564949357,3,9.3,25,0.005629363,25,8.398634855,1.899063476,0,0,1,1,47,209.9658714,0.461538462
41,10,42,1,2016-01-28 00:13:01+00:00,3663,64,0,0,User,3.737669618,3.727272727,31.7,43,0.011735808,21,8.206310726,3.805858987,1,1,1,3,113,344.6650505,0.953488372
2,0,0,0,2020-01-25 18:08:01+00:00,2205,44,0,0,User,1.098612289,2,1.4,0,0,0,7.6989362,0,1,0,0,1,12,0,2
3,0,76,4,2012-08-21 13:24:05+00:00,4918,0,0,0,User,1.386294361,3,2.1,80,0.016263468,15.2,8.500860537,5.250804467,0,0,0,0,79,646.0654008,0.038961039
4,6,6,16,2016-12-28 20:28:01+00:00,3327,0,0,0,User,1.609437912,0.571428571,4.6,22,0.006610577,0.352941176,8.110126802,0.593174431,0,0,0,0,10,48.66076081,0.571428571
26,16,55,0,2012-10-19 15:00:36+00:00,4859,0,1,0,User,3.295836866,1.529411765,23,55,0.011316872,55,8.488793717,3.842840735,0,0,1,2,101,466.8836544,0.464285714
3,4,5,1,2012-05-05 17:48:23+00:00,5026,0,0,0,User,1.386294361,0.6,3.3,6,0.001193555,2.5,8.522578664,0.338527175,0,1,1,2,28,42.61289332,0.5
38,205,29,1,2015-05-25 08:49:14+00:00,3911,0,0,0,User,3.663561646,0.184466019,88.1,30,0.007668712,14.5,8.271804031,2.475444341,0,1,1,2,87,239.8823169,1.266666667
1,3,8,0,2016-12-13 19:23:41+00:00,3342,0,0,0,User,0.693147181,0.25,1.6,8,0.00239306,8,8.114623886,0.787698948,0,0,0,0,9,64.91699109,0.111111111
130,25,90,8,2012-06-21 15:32:34+00:00,4979,152,0,0,User,4.875197323,5,98.5,98,0.019678715,10,8.51318517,6.147080838,1,0,1,2,240,766.1866653,1.428571429
18,4,8,6,2017-01-19 02:20:35+00:00,3306,140,0,0,User,2.944438979,3.6,13.8,14,0.004233444,1.142857143,8.103796713,0.79542359,1,1,1,3,56,64.8303737,2
17,6,39,29,2017-10-02 01:57:08+00:00,3050,0,0,0,User,2.890371758,2.428571429,13.7,68,0.022287775,1.3,8.023224685,4.168374817,0,0,0,0,56,312.9057627,0.425
87,0,54,0,2012-01-16 03:47:02+00:00,5136,0,0,0,User,4.477336814,87,60.9,54,0.010511972,54,8.54422453,3.582984912,0,0,1,1,151,461.3881246,1.581818182
79,17,142,26,2010-09-22 19:47:01+00:00,5616,0,0,0,User,4.382026635,4.388888889,60.4,168,0.029909204,5.259259259,8.633552993,8.665774954,0,0,0,0,221,1225.964525,0.552447552
83,49,81,8,2009-07-25 19:40:18+00:00,6040,122,0,0,User,4.430816799,1.66,72.8,89,0.01473266,9,8.70632484,4.615925059,1,0,1,2,184,705.2123121,1.012195122
2304,0,86,73,2010-04-12 17:34:53+00:00,5780,0,0,0,User,7.742835955,2304,1612.8,159,0.027503892,1.162162162,8.662331957,5.108218063,0,0,0,0,2390,744.9605483,26.48275862
83,7,86,3,2015-11-04 19:27:42+00:00,3747,68,0,0,User,4.430816799,10.375,60.2,89,0.023745998,21.5,8.228977643,7.633754864,1,1,1,3,199,707.6920773,0.954022989
71,4,43,13,2011-06-10 20:52:57+00:00,5355,0,0,0,User,4.276666119,14.2,50.9,56,0.010455564,3.071428571,8.585972707,2.743881119,0,0,1,1,124,369.1968264,1.613636364
41,10,113,2,2016-04-29 06:02:35+00:00,3571,20,1,0,User,3.737669618,3.727272727,31.7,115,0.032194849,37.66666667,8.180880942,10.4789126,1,1,1,4,194,924.4395464,0.359649123
